preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Standardize (z-score),Class-conditional PCA,Random Forest,4.479364,True,False,True,False,0.7741935483870968,0.7022727272727273,0.9017045454545454,0.95,0.45454545454545453,
Standardize (z-score),Class-conditional PCA,Gradient Boosting,0.517745,True,False,True,False,0.6774193548387096,0.5556818181818182,0.6772727272727274,0.975,0.13636363636363635,
Standardize (z-score),Class-conditional PCA,Hist Gradient Boosting,0.226139,True,False,True,False,0.7258064516129032,0.6545454545454545,0.7852272727272728,0.9,0.4090909090909091,
Standardize (z-score),Class-conditional PCA,Logistic Regression,0.262468,True,False,True,False,0.7903225806451613,0.7556818181818181,0.7795454545454545,0.875,0.6363636363636364,
Standardize (z-score),Class-conditional PCA,SVM (linear),0.206914,True,False,True,False,0.7419354838709677,0.7079545454545455,0.31931818181818183,0.825,0.5909090909090909,
Standardize (z-score),Class-conditional PCA,SVM (RBF),0.165181,True,False,True,False,0.8225806451612904,0.7909090909090909,0.8238636363636364,0.9,0.6818181818181818,
Standardize (z-score),Class-conditional PCA,Decision Tree,0.084357,True,False,True,False,0.6774193548387096,0.6170454545454546,0.6170454545454545,0.825,0.4090909090909091,
Standardize (z-score),Class-conditional PCA,Naive Bayes,0.082783,True,False,True,False,0.7096774193548387,0.7340909090909091,0.8545454545454545,0.65,0.8181818181818182,
Standardize (z-score),Class-conditional PCA,k-NN,0.084908,True,False,True,False,0.7258064516129032,0.634090909090909,0.7698863636363636,0.95,0.3181818181818182,
Standardize (z-score),Class-conditional PCA,K-TSP (Top-Scoring Pairs),0.122216,True,False,True,False,0.7741935483870968,0.7840909090909092,0.875568181818182,0.75,0.8181818181818182,
Standardize (z-score),Class-conditional PCA,Nearest Shrunken Centroid,0.076178,True,False,True,False,0.6129032258064516,0.6488636363636364,0.678409090909091,0.525,0.7727272727272727,
Standardize (z-score),Rank transform (TSP-style),Random Forest,4.581342,True,False,True,False,0.8709677419354839,0.8488636363636364,0.8857954545454545,0.925,0.7727272727272727,
