preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Standardize (z-score),None (identity),Random Forest,4.415698,True,False,True,False,0.75,0.7326315789473684,0.8528947368421053,0.6052631578947368,0.86,
Standardize (z-score),None (identity),Gradient Boosting,57.496242,True,False,True,False,0.6590909090909091,0.6526315789473685,0.6694736842105263,0.6052631578947368,0.7,
Standardize (z-score),None (identity),Hist Gradient Boosting,34.813398,True,False,True,False,0.7386363636363636,0.7289473684210527,0.7905263157894736,0.6578947368421053,0.8,
Standardize (z-score),None (identity),Logistic Regression,0.407748,True,False,True,False,0.7613636363636364,0.7426315789473684,0.8478947368421053,0.6052631578947368,0.88,
Standardize (z-score),None (identity),SVM (linear),1.125948,True,False,True,False,0.7727272727272727,0.7557894736842106,0.8394736842105264,0.631578947368421,0.88,
Standardize (z-score),None (identity),SVM (RBF),1.257995,True,False,True,False,0.7613636363636364,0.7426315789473684,0.8610526315789474,0.6052631578947368,0.88,
Standardize (z-score),None (identity),Decision Tree,0.919833,True,False,True,False,0.6704545454545454,0.6721052631578948,0.6721052631578947,0.6842105263157895,0.66,
Standardize (z-score),None (identity),Naive Bayes,0.194333,True,False,True,False,0.7840909090909091,0.7752631578947369,0.7865789473684212,0.7105263157894737,0.84,
Standardize (z-score),None (identity),k-NN,0.141346,True,False,True,False,0.7159090909090909,0.7057894736842105,0.7476315789473684,0.631578947368421,0.78,
Standardize (z-score),None (identity),K-TSP (Top-Scoring Pairs),3.419023,True,False,True,False,0.75,0.7610526315789474,0.8028947368421053,0.8421052631578947,0.68,
Standardize (z-score),None (identity),Nearest Shrunken Centroid,0.14351,True,False,True,False,0.7840909090909091,0.7752631578947369,0.8552631578947368,0.7105263157894737,0.84,
Standardize (z-score),PCA (50 components),Random Forest,5.369085,True,False,True,False,0.7045454545454546,0.6799999999999999,0.7586842105263158,0.5,0.86,
Standardize (z-score),PCA (50 components),Gradient Boosting,1.537523,True,False,True,False,0.7045454545454546,0.6894736842105263,0.7631578947368421,0.5789473684210527,0.8,
Standardize (z-score),PCA (50 components),Hist Gradient Boosting,1.095304,True,False,True,False,0.7159090909090909,0.7121052631578948,0.7863157894736842,0.6842105263157895,0.74,
Standardize (z-score),PCA (50 components),Logistic Regression,0.93779,True,False,True,False,0.8068181818181818,0.7921052631578948,0.8731578947368421,0.6842105263157895,0.9,
Standardize (z-score),PCA (50 components),SVM (linear),0.994916,True,False,True,False,0.7954545454545454,0.7789473684210526,0.861578947368421,0.6578947368421053,0.9,
Standardize (z-score),PCA (50 components),SVM (RBF),0.969331,True,False,True,False,0.7727272727272727,0.7621052631578947,0.8342105263157895,0.6842105263157895,0.84,
Standardize (z-score),PCA (50 components),Decision Tree,0.905236,True,False,True,False,0.7272727272727273,0.7126315789473684,0.7126315789473684,0.6052631578947368,0.82,
Standardize (z-score),PCA (50 components),Naive Bayes,0.873269,True,False,True,False,0.7045454545454546,0.7052631578947368,0.7494736842105263,0.7105263157894737,0.7,
Standardize (z-score),PCA (50 components),k-NN,0.892836,True,False,True,False,0.6704545454545454,0.6626315789473685,0.7073684210526315,0.6052631578947368,0.72,
Standardize (z-score),PCA (50 components),K-TSP (Top-Scoring Pairs),0.962475,True,False,True,False,0.7045454545454546,0.7210526315789474,0.7650000000000001,0.8421052631578947,0.6,
Standardize (z-score),PCA (50 components),Nearest Shrunken Centroid,0.893861,True,False,True,False,0.7613636363636364,0.7615789473684211,0.8310526315789474,0.7631578947368421,0.76,
Standardize (z-score),Class-conditional PCA,Random Forest,5.164332,True,False,True,False,0.7272727272727273,0.7031578947368421,0.7797368421052631,0.5263157894736842,0.88,
Standardize (z-score),Class-conditional PCA,Gradient Boosting,1.247708,True,False,True,False,0.75,0.7231578947368421,0.7378947368421053,0.5263157894736842,0.92,
Standardize (z-score),Class-conditional PCA,Hist Gradient Boosting,0.831239,True,False,True,False,0.6477272727272727,0.6489473684210527,0.6784210526315789,0.6578947368421053,0.64,
Standardize (z-score),Class-conditional PCA,Logistic Regression,0.736371,True,False,True,False,0.7045454545454546,0.6894736842105263,0.7252631578947368,0.5789473684210527,0.8,
Standardize (z-score),Class-conditional PCA,SVM (linear),2.132594,True,False,False,True,0.6704545454545454,0.65,0.2826315789473684,0.5,0.8,
Standardize (z-score),Class-conditional PCA,SVM (RBF),0.773924,True,False,True,False,0.625,0.5815789473684211,0.7610526315789474,0.2631578947368421,0.9,
Standardize (z-score),Class-conditional PCA,Decision Tree,0.620672,True,False,True,False,0.6477272727272727,0.63,0.6300000000000001,0.5,0.76,
Standardize (z-score),Class-conditional PCA,Naive Bayes,0.611186,True,False,True,False,0.7613636363636364,0.7426315789473684,0.8031578947368421,0.6052631578947368,0.88,
Standardize (z-score),Class-conditional PCA,k-NN,0.611816,True,False,True,False,0.6590909090909091,0.6178947368421053,0.6952631578947368,0.3157894736842105,0.92,
Standardize (z-score),Class-conditional PCA,K-TSP (Top-Scoring Pairs),0.666974,True,False,True,False,0.75,0.7515789473684211,0.8110526315789474,0.7631578947368421,0.74,
Standardize (z-score),Class-conditional PCA,Nearest Shrunken Centroid,0.614445,True,False,True,False,0.7386363636363636,0.7447368421052631,0.8042105263157894,0.7894736842105263,0.7,
Standardize (z-score),Rank transform (TSP-style),Random Forest,5.207975,True,False,True,False,0.75,0.7294736842105263,0.8360526315789474,0.5789473684210527,0.88,
Standardize (z-score),Rank transform (TSP-style),Gradient Boosting,58.996462,True,False,True,False,0.7272727272727273,0.7221052631578948,0.7494736842105264,0.6842105263157895,0.76,
Standardize (z-score),Rank transform (TSP-style),Hist Gradient Boosting,35.079085,True,False,True,False,0.75,0.7452631578947368,0.856842105263158,0.7105263157894737,0.78,
Standardize (z-score),Rank transform (TSP-style),Logistic Regression,1.227737,True,False,True,False,0.75,0.7294736842105263,0.8394736842105264,0.5789473684210527,0.88,
Standardize (z-score),Rank transform (TSP-style),SVM (linear),1.967416,True,False,True,False,0.7613636363636364,0.7489473684210526,0.8436842105263157,0.6578947368421053,0.84,
Standardize (z-score),Rank transform (TSP-style),SVM (RBF),2.075376,True,False,True,False,0.7840909090909091,0.7689473684210526,0.8436842105263158,0.6578947368421053,0.88,
Standardize (z-score),Rank transform (TSP-style),Decision Tree,1.687575,True,False,True,False,0.6590909090909091,0.64,0.64,0.5,0.78,
Standardize (z-score),Rank transform (TSP-style),Naive Bayes,0.945595,True,False,True,False,0.7840909090909091,0.7815789473684212,0.8073684210526315,0.7631578947368421,0.8,
Standardize (z-score),Rank transform (TSP-style),k-NN,0.921367,True,False,True,False,0.7159090909090909,0.7121052631578948,0.7957894736842105,0.6842105263157895,0.74,
Standardize (z-score),Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),4.17655,True,False,True,False,0.6931818181818182,0.7078947368421052,0.7826315789473685,0.8157894736842105,0.6,
Standardize (z-score),Rank transform (TSP-style),Nearest Shrunken Centroid,0.911205,True,False,True,False,0.7840909090909091,0.7815789473684212,0.781578947368421,0.7631578947368421,0.8,
Standardize (z-score),Select best 500 genes,Random Forest,4.643745,True,False,True,False,0.8181818181818182,0.8084210526315789,0.846842105263158,0.7368421052631579,0.88,
Standardize (z-score),Select best 500 genes,Gradient Boosting,2.922563,True,False,True,False,0.625,0.6068421052631578,0.6576315789473683,0.47368421052631576,0.74,
Standardize (z-score),Select best 500 genes,Hist Gradient Boosting,1.14364,True,False,True,False,0.7613636363636364,0.7521052631578947,0.8105263157894738,0.6842105263157895,0.82,
Standardize (z-score),Select best 500 genes,Logistic Regression,0.234712,True,False,True,False,0.7840909090909091,0.7721052631578947,0.8568421052631578,0.6842105263157895,0.86,
Standardize (z-score),Select best 500 genes,SVM (linear),0.340796,True,False,True,False,0.7954545454545454,0.7884210526315789,0.8373684210526315,0.7368421052631579,0.84,
Standardize (z-score),Select best 500 genes,SVM (RBF),0.323352,True,False,True,False,0.7840909090909091,0.7721052631578947,0.87,0.6842105263157895,0.86,
Standardize (z-score),Select best 500 genes,Decision Tree,0.234765,True,False,True,False,0.5568181818181818,0.5436842105263158,0.5436842105263159,0.4473684210526316,0.64,
Standardize (z-score),Select best 500 genes,Naive Bayes,0.208489,True,False,True,False,0.7386363636363636,0.7415789473684211,0.7857894736842105,0.7631578947368421,0.72,
Standardize (z-score),Select best 500 genes,k-NN,0.221542,True,False,True,False,0.7727272727272727,0.7589473684210526,0.8221052631578948,0.6578947368421053,0.86,
Standardize (z-score),Select best 500 genes,K-TSP (Top-Scoring Pairs),3.568383,True,False,True,False,0.7386363636363636,0.7384210526315789,0.8226315789473685,0.7368421052631579,0.74,
Standardize (z-score),Select best 500 genes,Nearest Shrunken Centroid,0.210224,True,False,True,False,0.7840909090909091,0.7752631578947369,0.8342105263157894,0.7105263157894737,0.84,
Robust standardize (median/IQR),None (identity),Random Forest,8.288222,True,False,True,False,0.75,0.7326315789473684,0.8523684210526316,0.6052631578947368,0.86,
Robust standardize (median/IQR),None (identity),Gradient Boosting,61.271012,True,False,True,False,0.6590909090909091,0.6526315789473685,0.6694736842105263,0.6052631578947368,0.7,
Robust standardize (median/IQR),None (identity),Hist Gradient Boosting,38.496667,True,False,True,False,0.7386363636363636,0.7289473684210527,0.7905263157894736,0.6578947368421053,0.8,
Robust standardize (median/IQR),None (identity),Logistic Regression,4.270913,True,False,True,False,0.7954545454545454,0.7757894736842106,0.8389473684210527,0.631578947368421,0.92,
Robust standardize (median/IQR),None (identity),SVM (linear),5.020173,True,False,True,False,0.7954545454545454,0.7757894736842106,0.831578947368421,0.631578947368421,0.92,
Robust standardize (median/IQR),None (identity),SVM (RBF),5.146629,True,False,True,False,0.8181818181818182,0.8021052631578948,0.8752631578947369,0.6842105263157895,0.92,
Robust standardize (median/IQR),None (identity),Decision Tree,4.783933,True,False,True,False,0.6704545454545454,0.6721052631578948,0.6721052631578947,0.6842105263157895,0.66,
Robust standardize (median/IQR),None (identity),Naive Bayes,4.062581,True,False,True,False,0.6590909090909091,0.6052631578947368,0.7763157894736843,0.21052631578947367,1.0,
Robust standardize (median/IQR),None (identity),k-NN,4.10807,True,False,True,False,0.7159090909090909,0.6994736842105262,0.741578947368421,0.5789473684210527,0.82,
Robust standardize (median/IQR),None (identity),K-TSP (Top-Scoring Pairs),7.264095,True,False,True,False,0.75,0.7578947368421052,0.783421052631579,0.8157894736842105,0.7,
Robust standardize (median/IQR),None (identity),Nearest Shrunken Centroid,4.03269,True,False,True,True,0.5795454545454546,0.5163157894736842,0.5968421052631578,0.05263157894736842,0.98,
Robust standardize (median/IQR),PCA (50 components),Random Forest,9.330159,True,False,True,False,0.7045454545454546,0.6831578947368421,0.7994736842105262,0.5263157894736842,0.84,
Robust standardize (median/IQR),PCA (50 components),Gradient Boosting,5.369242,True,False,True,False,0.75,0.7357894736842105,0.8073684210526315,0.631578947368421,0.84,
Robust standardize (median/IQR),PCA (50 components),Hist Gradient Boosting,4.933938,True,False,True,False,0.7386363636363636,0.7163157894736842,0.7842105263157895,0.5526315789473685,0.88,
Robust standardize (median/IQR),PCA (50 components),Logistic Regression,4.779951,True,False,True,False,0.7727272727272727,0.7557894736842106,0.8189473684210526,0.631578947368421,0.88,
Robust standardize (median/IQR),PCA (50 components),SVM (linear),4.855936,True,False,True,False,0.7613636363636364,0.7457894736842106,0.8094736842105263,0.631578947368421,0.86,
Robust standardize (median/IQR),PCA (50 components),SVM (RBF),4.906144,True,False,True,False,0.7954545454545454,0.7726315789473683,0.8563157894736841,0.6052631578947368,0.94,
Robust standardize (median/IQR),PCA (50 components),Decision Tree,4.757079,True,False,True,False,0.6590909090909091,0.6336842105263157,0.633684210526316,0.4473684210526316,0.82,
Robust standardize (median/IQR),PCA (50 components),Naive Bayes,4.727107,True,False,True,False,0.6022727272727273,0.5426315789473684,0.7394736842105264,0.10526315789473684,0.98,
Robust standardize (median/IQR),PCA (50 components),k-NN,4.754985,True,False,True,False,0.6818181818181818,0.6473684210526316,0.7031578947368421,0.39473684210526316,0.9,
Robust standardize (median/IQR),PCA (50 components),K-TSP (Top-Scoring Pairs),4.88529,True,False,True,False,0.7272727272727273,0.7315789473684211,0.7828947368421053,0.7631578947368421,0.7,
Robust standardize (median/IQR),PCA (50 components),Nearest Shrunken Centroid,4.746285,True,False,True,False,0.625,0.5657894736842105,0.7173684210526317,0.13157894736842105,1.0,
Robust standardize (median/IQR),Class-conditional PCA,Random Forest,8.989973,True,False,True,False,0.7613636363636364,0.7457894736842106,0.8268421052631578,0.631578947368421,0.86,
Robust standardize (median/IQR),Class-conditional PCA,Gradient Boosting,5.071676,True,False,True,False,0.6704545454545454,0.6468421052631579,0.7210526315789473,0.47368421052631576,0.82,
Robust standardize (median/IQR),Class-conditional PCA,Hist Gradient Boosting,4.74488,True,False,True,False,0.7045454545454546,0.6894736842105263,0.7589473684210526,0.5789473684210527,0.8,
Robust standardize (median/IQR),Class-conditional PCA,Logistic Regression,4.905128,True,False,True,False,0.7045454545454546,0.6768421052631579,0.6884210526315789,0.47368421052631576,0.88,
Robust standardize (median/IQR),Class-conditional PCA,SVM (linear),5.900311,True,False,False,True,0.7386363636363636,0.7194736842105263,0.4789473684210526,0.5789473684210527,0.86,
Robust standardize (median/IQR),Class-conditional PCA,SVM (RBF),4.636061,True,False,True,False,0.6931818181818182,0.6510526315789473,0.7773684210526316,0.34210526315789475,0.96,
Robust standardize (median/IQR),Class-conditional PCA,Decision Tree,4.496902,True,False,True,False,0.6022727272727273,0.5900000000000001,0.59,0.5,0.68,
Robust standardize (median/IQR),Class-conditional PCA,Naive Bayes,4.548777,True,False,True,False,0.6136363636363636,0.5526315789473684,0.7715789473684211,0.10526315789473684,1.0,
Robust standardize (median/IQR),Class-conditional PCA,k-NN,4.503752,True,False,True,False,0.6477272727272727,0.598421052631579,0.6394736842105264,0.23684210526315788,0.96,
Robust standardize (median/IQR),Class-conditional PCA,K-TSP (Top-Scoring Pairs),4.563353,True,False,True,False,0.75,0.7484210526315789,0.7981578947368421,0.7368421052631579,0.76,
Robust standardize (median/IQR),Class-conditional PCA,Nearest Shrunken Centroid,4.536544,True,False,True,False,0.6136363636363636,0.5526315789473684,0.6915789473684212,0.10526315789473684,1.0,
Robust standardize (median/IQR),Rank transform (TSP-style),Random Forest,9.081855,True,False,True,False,0.7727272727272727,0.7526315789473684,0.8447368421052631,0.6052631578947368,0.9,
Robust standardize (median/IQR),Rank transform (TSP-style),Gradient Boosting,62.641021,True,False,True,False,0.6477272727272727,0.6331578947368421,0.6560526315789473,0.5263157894736842,0.74,
Robust standardize (median/IQR),Rank transform (TSP-style),Hist Gradient Boosting,39.634372,True,False,True,False,0.7272727272727273,0.7189473684210527,0.8294736842105263,0.6578947368421053,0.78,
Robust standardize (median/IQR),Rank transform (TSP-style),Logistic Regression,5.115269,True,False,True,False,0.7386363636363636,0.7194736842105263,0.8405263157894737,0.5789473684210527,0.86,
Robust standardize (median/IQR),Rank transform (TSP-style),SVM (linear),5.774786,True,False,True,False,0.7727272727272727,0.7589473684210526,0.8447368421052631,0.6578947368421053,0.86,
Robust standardize (median/IQR),Rank transform (TSP-style),SVM (RBF),6.030263,True,False,True,False,0.7840909090909091,0.7689473684210526,0.841578947368421,0.6578947368421053,0.88,
Robust standardize (median/IQR),Rank transform (TSP-style),Decision Tree,5.596074,True,False,True,False,0.6363636363636364,0.6136842105263158,0.6136842105263158,0.4473684210526316,0.78,
Robust standardize (median/IQR),Rank transform (TSP-style),Naive Bayes,4.948627,True,False,True,False,0.7840909090909091,0.7815789473684212,0.8078947368421052,0.7631578947368421,0.8,
Robust standardize (median/IQR),Rank transform (TSP-style),k-NN,4.842432,True,False,True,False,0.7613636363636364,0.7615789473684211,0.8192105263157895,0.7631578947368421,0.76,
Robust standardize (median/IQR),Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),8.06142,True,False,True,False,0.6818181818181818,0.6915789473684211,0.7792105263157895,0.7631578947368421,0.62,
Robust standardize (median/IQR),Rank transform (TSP-style),Nearest Shrunken Centroid,4.825802,True,False,True,False,0.7840909090909091,0.7815789473684212,0.781578947368421,0.7631578947368421,0.8,
Robust standardize (median/IQR),Select best 500 genes,Random Forest,8.557216,True,False,True,False,0.8181818181818182,0.8084210526315789,0.8471052631578947,0.7368421052631579,0.88,
Robust standardize (median/IQR),Select best 500 genes,Gradient Boosting,6.785674,True,False,True,False,0.625,0.6068421052631578,0.658157894736842,0.47368421052631576,0.74,
Robust standardize (median/IQR),Select best 500 genes,Hist Gradient Boosting,5.022544,True,False,True,False,0.7613636363636364,0.7521052631578947,0.8105263157894738,0.6842105263157895,0.82,
Robust standardize (median/IQR),Select best 500 genes,Logistic Regression,4.13334,True,False,True,False,0.7954545454545454,0.7852631578947369,0.8563157894736841,0.7105263157894737,0.86,
Robust standardize (median/IQR),Select best 500 genes,SVM (linear),4.232795,True,False,True,False,0.8068181818181818,0.7984210526315789,0.8363157894736842,0.7368421052631579,0.86,
Robust standardize (median/IQR),Select best 500 genes,SVM (RBF),4.217205,True,False,True,False,0.7840909090909091,0.7721052631578947,0.8721052631578947,0.6842105263157895,0.86,
Robust standardize (median/IQR),Select best 500 genes,Decision Tree,4.12663,True,False,True,False,0.5568181818181818,0.5436842105263158,0.5436842105263159,0.4473684210526316,0.64,
Robust standardize (median/IQR),Select best 500 genes,Naive Bayes,4.14636,True,False,True,False,0.7386363636363636,0.7415789473684211,0.7852631578947369,0.7631578947368421,0.72,
Robust standardize (median/IQR),Select best 500 genes,k-NN,4.11216,True,False,True,False,0.75,0.7357894736842105,0.8192105263157895,0.631578947368421,0.84,
Robust standardize (median/IQR),Select best 500 genes,K-TSP (Top-Scoring Pairs),7.350837,True,False,True,False,0.8068181818181818,0.8078947368421052,0.8257894736842105,0.8157894736842105,0.8,
Robust standardize (median/IQR),Select best 500 genes,Nearest Shrunken Centroid,4.09252,True,False,True,False,0.7272727272727273,0.7189473684210527,0.7931578947368421,0.6578947368421053,0.78,
Variance filter + standardize,None (identity),Random Forest,4.533643,True,False,True,False,0.75,0.7326315789473684,0.8528947368421053,0.6052631578947368,0.86,
Variance filter + standardize,None (identity),Gradient Boosting,56.430482,True,False,True,False,0.6590909090909091,0.6526315789473685,0.6694736842105263,0.6052631578947368,0.7,
Variance filter + standardize,None (identity),Hist Gradient Boosting,34.325857,True,False,True,False,0.7386363636363636,0.7289473684210527,0.7905263157894736,0.6578947368421053,0.8,
Variance filter + standardize,None (identity),Logistic Regression,0.509189,True,False,True,False,0.7613636363636364,0.7426315789473684,0.8478947368421053,0.6052631578947368,0.88,
Variance filter + standardize,None (identity),SVM (linear),1.300876,True,False,True,False,0.7727272727272727,0.7557894736842106,0.8394736842105264,0.631578947368421,0.88,
Variance filter + standardize,None (identity),SVM (RBF),1.437776,True,False,True,False,0.7613636363636364,0.7426315789473684,0.8610526315789474,0.6052631578947368,0.88,
Variance filter + standardize,None (identity),Decision Tree,0.999625,True,False,True,False,0.6704545454545454,0.6721052631578948,0.6721052631578947,0.6842105263157895,0.66,
Variance filter + standardize,None (identity),Naive Bayes,0.284637,True,False,True,False,0.7840909090909091,0.7752631578947369,0.7865789473684212,0.7105263157894737,0.84,
Variance filter + standardize,None (identity),k-NN,0.249317,True,False,True,False,0.7159090909090909,0.7057894736842105,0.7476315789473684,0.631578947368421,0.78,
