preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Robust standardize (median/IQR),None (identity),Random Forest,6.605709,True,False,True,False,0.8441558441558441,0.7196007259528131,0.9450998185117967,0.47368421052631576,0.9655172413793104,
Robust standardize (median/IQR),None (identity),Gradient Boosting,25.317488,True,False,True,False,0.8571428571428571,0.7813067150635209,0.8620689655172413,0.631578947368421,0.9310344827586207,
Robust standardize (median/IQR),None (identity),Hist Gradient Boosting,16.624537,True,False,True,False,0.948051948051948,0.9301270417422868,0.9872958257713248,0.8947368421052632,0.9655172413793104,
Robust standardize (median/IQR),None (identity),Logistic Regression,2.394479,True,False,True,False,0.961038961038961,0.9387477313974592,0.9945553539019965,0.8947368421052632,0.9827586206896551,
Robust standardize (median/IQR),None (identity),SVM (linear),2.55414,True,False,True,False,0.935064935064935,0.8861161524500907,0.9900181488203266,0.7894736842105263,0.9827586206896551,
Robust standardize (median/IQR),None (identity),SVM (RBF),2.640374,True,False,True,False,0.9090909090909091,0.8334845735027223,0.9473684210526316,0.6842105263157895,0.9827586206896551,
Robust standardize (median/IQR),None (identity),Decision Tree,2.461841,True,False,True,False,0.8441558441558441,0.7726860254083485,0.7726860254083484,0.631578947368421,0.9137931034482759,
Robust standardize (median/IQR),None (identity),Naive Bayes,2.166347,True,False,True,False,0.7922077922077922,0.6851179673321234,0.7758620689655172,0.47368421052631576,0.896551724137931,
Robust standardize (median/IQR),None (identity),k-NN,2.159684,True,False,True,False,0.7922077922077922,0.720508166969147,0.7985480943738656,0.5789473684210527,0.8620689655172413,
Robust standardize (median/IQR),None (identity),K-TSP (Top-Scoring Pairs),5.093335,True,False,True,False,0.6753246753246753,0.7137023593466425,0.8239564428312159,0.7894736842105263,0.6379310344827587,
Robust standardize (median/IQR),None (identity),Nearest Shrunken Centroid,2.148496,True,False,True,False,0.6623376623376623,0.616606170598911,0.6560798548094373,0.5263157894736842,0.7068965517241379,
Robust standardize (median/IQR),PCA (50 components),Random Forest,6.867569,True,False,True,False,0.7792207792207793,0.5526315789473684,0.9392014519056261,0.10526315789473684,1.0,
Robust standardize (median/IQR),PCA (50 components),Gradient Boosting,2.966809,True,False,True,False,0.8051948051948052,0.7291288566243195,0.8144283121597096,0.5789473684210527,0.8793103448275862,
Robust standardize (median/IQR),PCA (50 components),Hist Gradient Boosting,2.581962,True,False,True,False,0.8701298701298701,0.7899274047186933,0.9555353901996371,0.631578947368421,0.9482758620689655,
Robust standardize (median/IQR),PCA (50 components),Logistic Regression,2.458271,True,False,True,False,0.935064935064935,0.8861161524500907,0.985480943738657,0.7894736842105263,0.9827586206896551,
Robust standardize (median/IQR),PCA (50 components),SVM (linear),2.510725,True,False,True,False,0.948051948051948,0.912431941923775,0.9464609800362976,0.8421052631578947,0.9827586206896551,
Robust standardize (median/IQR),PCA (50 components),SVM (RBF),2.493998,True,False,True,False,0.922077922077922,0.8598003629764065,0.983666061705989,0.7368421052631579,0.9827586206896551,
Robust standardize (median/IQR),PCA (50 components),Decision Tree,2.420212,True,False,True,False,0.8311688311688312,0.7817604355716878,0.7817604355716878,0.6842105263157895,0.8793103448275862,
Robust standardize (median/IQR),PCA (50 components),Naive Bayes,2.409703,True,False,True,False,0.6103896103896104,0.7236842105263157,0.8484573502722322,0.9473684210526315,0.5,
Robust standardize (median/IQR),PCA (50 components),k-NN,2.423435,True,False,True,False,0.7922077922077922,0.6497277676950998,0.6833030852994555,0.3684210526315789,0.9310344827586207,
Robust standardize (median/IQR),PCA (50 components),K-TSP (Top-Scoring Pairs),2.476241,True,False,True,False,0.7012987012987013,0.7840290381125227,0.9165154264972777,0.9473684210526315,0.6206896551724138,
Robust standardize (median/IQR),PCA (50 components),Nearest Shrunken Centroid,2.395214,True,False,True,False,0.7402597402597403,0.6506352087114338,0.7159709618874773,0.47368421052631576,0.8275862068965517,
Robust standardize (median/IQR),Class-conditional PCA,Random Forest,6.726645,True,False,True,False,0.7662337662337663,0.544010889292196,0.7409255898366606,0.10526315789473684,0.9827586206896551,
Robust standardize (median/IQR),Class-conditional PCA,Gradient Boosting,2.837914,True,False,True,True,0.7402597402597403,0.5090744101633394,0.5353901996370236,0.05263157894736842,0.9655172413793104,
Robust standardize (median/IQR),Class-conditional PCA,Hist Gradient Boosting,2.467507,True,False,True,False,0.7532467532467533,0.5707803992740472,0.616152450090744,0.21052631578947367,0.9310344827586207,
Robust standardize (median/IQR),Class-conditional PCA,Logistic Regression,2.651477,True,False,True,False,0.8311688311688312,0.7109800362976406,0.8620689655172413,0.47368421052631576,0.9482758620689655,
Robust standardize (median/IQR),Class-conditional PCA,SVM (linear),2.441702,True,False,True,False,0.8051948051948052,0.7114337568058076,0.15063520871143377,0.5263157894736842,0.896551724137931,
Robust standardize (median/IQR),Class-conditional PCA,SVM (RBF),2.401578,True,False,True,False,0.7662337662337663,0.544010889292196,0.13430127041742285,0.10526315789473684,0.9827586206896551,
Robust standardize (median/IQR),Class-conditional PCA,Decision Tree,2.316718,True,False,True,False,0.7272727272727273,0.5358439201451906,0.5358439201451906,0.15789473684210525,0.9137931034482759,
