preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
None (identity),Select best 500 genes,Naive Bayes,0.107665,True,False,True,False,0.9722222222222222,0.9693617021276595,0.9982978723404254,0.96,0.9787234042553191,
None (identity),Select best 500 genes,k-NN,0.108479,True,False,True,False,0.9444444444444444,0.9199999999999999,0.9748936170212766,0.84,1.0,
None (identity),Select best 500 genes,K-TSP (Top-Scoring Pairs),3.13608,True,False,True,False,0.9027777777777778,0.8974468085106383,0.9825531914893616,0.88,0.9148936170212766,
None (identity),Select best 500 genes,Nearest Shrunken Centroid,0.097981,True,False,True,False,0.9722222222222222,0.96,0.96,0.92,1.0,
Standardize (z-score),None (identity),Random Forest,4.471613,True,False,True,False,0.9583333333333334,0.94,0.9948936170212765,0.88,1.0,
Standardize (z-score),None (identity),Gradient Boosting,16.702593,True,False,True,False,0.8055555555555556,0.8042553191489361,0.7987234042553192,0.8,0.8085106382978723,
Standardize (z-score),None (identity),Hist Gradient Boosting,12.873116,True,False,True,False,0.9583333333333334,0.9587234042553192,0.929787234042553,0.96,0.9574468085106383,
Standardize (z-score),None (identity),Logistic Regression,0.268531,True,False,True,False,0.9444444444444444,0.9199999999999999,1.0,0.84,1.0,
Standardize (z-score),None (identity),SVM (linear),0.496085,True,False,True,False,0.9305555555555556,0.9,1.0,0.8,1.0,
Standardize (z-score),None (identity),SVM (RBF),0.536885,True,False,True,False,0.875,0.8200000000000001,0.9676595744680851,0.64,1.0,
Standardize (z-score),None (identity),Decision Tree,0.288571,True,False,True,False,0.7916666666666666,0.7936170212765958,0.7936170212765958,0.8,0.7872340425531915,
Standardize (z-score),None (identity),Naive Bayes,0.091641,True,False,True,False,0.9722222222222222,0.9693617021276595,0.988936170212766,0.96,0.9787234042553191,
Standardize (z-score),None (identity),k-NN,0.075131,True,False,True,False,0.7916666666666666,0.7280851063829787,0.8680851063829789,0.52,0.9361702127659575,
Standardize (z-score),None (identity),K-TSP (Top-Scoring Pairs),3.10764,True,False,True,False,0.8472222222222222,0.8736170212765957,0.9740425531914894,0.96,0.7872340425531915,
Standardize (z-score),None (identity),Nearest Shrunken Centroid,0.068945,True,False,True,False,0.9305555555555556,0.9187234042553192,0.9906382978723405,0.88,0.9574468085106383,
Standardize (z-score),PCA (50 components),Random Forest,4.72986,True,False,True,False,0.7638888888888888,0.66,0.9587234042553192,0.32,1.0,
Standardize (z-score),PCA (50 components),Gradient Boosting,0.872548,True,False,True,False,0.8055555555555556,0.7293617021276595,0.7706382978723405,0.48,0.9787234042553191,
Standardize (z-score),PCA (50 components),Hist Gradient Boosting,0.48007,True,False,True,False,0.9166666666666666,0.8893617021276596,0.9514893617021276,0.8,0.9787234042553191,
Standardize (z-score),PCA (50 components),Logistic Regression,0.345991,True,False,True,False,0.9166666666666666,0.88,1.0,0.76,1.0,
Standardize (z-score),PCA (50 components),SVM (linear),0.392618,True,False,True,False,0.9305555555555556,0.9,1.0,0.8,1.0,
Standardize (z-score),PCA (50 components),SVM (RBF),0.404733,True,False,True,False,0.9027777777777778,0.86,0.9872340425531915,0.72,1.0,
