preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Log2 + standardize,Rank transform (TSP-style),Decision Tree,10.51928,True,False,True,False,0.6357142857142857,0.6175438596491227,0.6175438596491228,0.6684210526315789,0.5666666666666667,
Log2 + standardize,Rank transform (TSP-style),Naive Bayes,4.046996,True,False,True,False,0.7607142857142857,0.7242690058479533,0.7370175438596491,0.8263157894736842,0.6222222222222222,
Log2 + standardize,Rank transform (TSP-style),k-NN,3.760271,True,False,True,False,0.7714285714285715,0.7204678362573099,0.80546783625731,0.8631578947368421,0.5777777777777777,
Log2 + standardize,Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),6.925762,True,False,True,False,0.6892857142857143,0.6921052631578948,0.7538596491228069,0.6842105263157895,0.7,
Log2 + standardize,Rank transform (TSP-style),Nearest Shrunken Centroid,3.811323,True,False,True,False,0.7535714285714286,0.7219298245614034,0.7226315789473683,0.8105263157894737,0.6333333333333333,
Log2 + standardize,Select best 500 genes,Random Forest,5.482462,True,False,True,False,0.8071428571428572,0.7584795321637428,0.8150877192982456,0.8947368421052632,0.6222222222222222,
Log2 + standardize,Select best 500 genes,Gradient Boosting,7.946733,True,False,True,False,0.8071428571428572,0.7701754385964912,0.8184795321637427,0.8736842105263158,0.6666666666666666,
Log2 + standardize,Select best 500 genes,Hist Gradient Boosting,4.117828,True,False,True,False,0.8214285714285714,0.7748538011695907,0.8161988304093567,0.9052631578947369,0.6444444444444445,
Log2 + standardize,Select best 500 genes,Logistic Regression,0.922685,True,False,True,False,0.8357142857142857,0.8087719298245614,0.8797076023391812,0.8842105263157894,0.7333333333333333,
Log2 + standardize,Select best 500 genes,SVM (linear),1.077605,True,False,True,False,0.8357142857142857,0.8087719298245614,0.8804093567251463,0.8842105263157894,0.7333333333333333,
Log2 + standardize,Select best 500 genes,SVM (RBF),1.227236,True,False,True,False,0.8428571428571429,0.8052631578947369,0.8794736842105263,0.9105263157894737,0.7,
Log2 + standardize,Select best 500 genes,Decision Tree,1.054527,True,False,True,False,0.7357142857142858,0.7,0.7000000000000001,0.8,0.6,
Log2 + standardize,Select best 500 genes,Naive Bayes,0.888829,True,False,True,False,0.7714285714285715,0.7584795321637428,0.7667836257309941,0.7947368421052632,0.7222222222222222,
Log2 + standardize,Select best 500 genes,k-NN,0.901229,True,False,True,False,0.8357142857142857,0.7970760233918128,0.8274561403508772,0.9052631578947369,0.6888888888888889,
Log2 + standardize,Select best 500 genes,K-TSP (Top-Scoring Pairs),4.031933,True,False,True,False,0.7678571428571429,0.7470760233918128,0.8171345029239767,0.8052631578947368,0.6888888888888889,
Log2 + standardize,Select best 500 genes,Nearest Shrunken Centroid,0.872732,True,False,True,False,0.7928571428571428,0.7596491228070175,0.7514619883040935,0.8526315789473684,0.6666666666666666,
